Time_ms,tensor_fasciae_latae_left,rectus_femoris_left,vastus_lateralis_left,tibialis_anterior_left,soleus_left,gastrocnemius_left,biceps_femoris_left,semitendinosus_left,tensor_fasciae_latae_right,rectus_femoris_right,vastus_lateralis_right,tibialis_anterior_right,soleus_right,gastrocnemius_right,biceps_femoris_right,semitendinosus_right
0.0,0.013309246983932916,-0.007877819832063808,-0.013865328849718844,0.002294269901186564,0.00986991895761304,0.03523231464746443,0.006571843408612187,0.03934617069035261,-0.02259543367460159,0.007803035661231527,0.020859280257544754,-0.042913487915985045,0.0038259996538700697,-0.0017541262958449641,0.01632153345022424,-0.013998792217984335
1.953125,0.006828636553980676,0.0029026461969030616,0.019623457439562567,-0.007449658579469158,-0.008765886269427701,-0.030261196850435476,0.02542126272306763,-0.00836611035086333,-0.002612746037782236,0.009996243324781329,-0.01020254791209699,-0.031237280424495025,-0.010084791795331708,0.0007643827761331686,0.005728360101276149,-0.020432916407583348
3.90625,-0.008423162025274905,0.020537631339203714,-0.0019300933478350706,0.0058278908978037815,-0.015776875074370297,-0.0004830065242349149,0.01639780528706397,0.0015724398890134144,-0.0462607697156017,-0.019467276596179243,-0.025390374422017265,0.003102803505374291,-0.009506911836506673,-0.008074465971055442,0.22790937894088448,0.032045172138479586
5.859375,0.003983397649158382,0.019927655570882025,0.008186931198645086,0.010060888993795447,-0.01508690950172006,0.018638431188139428,0.0015468669063409088,0.02275878445715256,0.012311125530104406,0.006550508418853962,0.012927601663318133,-0.0012390599026518097,0.0014724873033914075,0.01100360934441741,-0.03616089628265,-0.01309960559112738
7.8125,-0.009573295082855813,-0.009466156354600413,0.042969339056530005,0.01753693968309164,-0.013487187559262792,0.010121503074508495,0.008984545168867222,-0.0068098829755859815,0.01179782716324995,0.01108004928255856,-0.0329377333000117,0.0024116228366556796,-0.0278592711775782,-0.014594196282293602,0.005555890026363565,-0.01330977027949084
9.765625,0.0009174434319286449,0.045832376890786994,0.00642649686706555,0.00821202700979902,-0.01025962700295934,0.021271201685495265,-0.017372622340712407,0.047324726956872,-0.039898282700123,-0.01408907284303799,-0.0069265730850216565,0.04069904571787774,0.043918309049320835,0.011619552188833218,-0.0031792290351211673,-0.02900826270271558
11.71875,0.029739982168911334,0.007349287364313736,0.00831334541607027,0.006894398663922222,-0.04149932036369347,-0.0182832366978898,-0.012766258641555148,0.0015238269108470634,-0.03132179012151635,0.04059531829184411,-0.028092471614425466,-0.02065853197657306,0.0021821161923927914,0.023100870337152503,-0.007234245725223838,-0.02246411193384315
13.671875,0.03698493550849842,0.0010773043991470185,0.03565777714576153,-0.030852997976922487,0.014971871292629094,-0.010849413990334154,-0.021733100746948703,0.008234435164402662,-0.0002243073823841821,-0.020388564502728326,0.003209663857892153,0.0485232764347027,0.0045321491216673065,-0.0019249381686599273,0.008317495651258958,0.02011704280890177
15.625,-0.002576765481416845,0.0222393126880126,-0.022033446611962416,0.0077241237236545055,-0.028861834008308978,-0.0007235463823860359,-4.933509507157527e-06,-0.02534401594068261,0.002457321996102292,0.009627040481096192,-0.025453987065770515,0.012966625736515597,0.03669611267143456,-0.03764275286383389,0.013969080176206334,-0.022042890417836563
17.578125,0.00686815058047997,-0.014706483815689968,-0.023003510611468606,-0.002634854938635069,-0.014206650350515777,-0.004912778765502172,0.008189890069341269,0.04014725740457568,-0.031119824072283163,-0.02300918015533253,-0.03479459921443549,0.009075984051208342,0.002407751909762013,-0.012394797878197843,0.0017003789428387422,0.0017367717644789504
